date,day_of_week,time_of_day,is_holiday,person_condition,at_home,guests_present,mood,temperature,light_level,bedroom_light,living_room_light,bathroom_light,kitchen_light,ac_temp,tv_status,music_player_status,water_heater_status,smart_locks,security_cameras,security_system,watch_tv,play_music,music_type
2019-02-22,Friday,evening,0,out,0,0,calm,17.7,293,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-22,Friday,night,0,sleeping,1,0,peaceful,11.4,143,9,0,0,0,23,0,0,0,1,1,1,0,0,Classical
2019-02-23,Saturday,morning,1,at_home,1,1,tired,15.4,360,0,0,0,0,25,0,0,1,1,1,1,0,0,Ambient
2019-02-23,Saturday,afternoon,1,at_home,1,1,energetic,20.5,633,0,0,0,0,0,0,1,1,0,1,1,0,1,Ambient
2019-02-23,Saturday,evening,1,at_home,1,0,happy,16.6,197,0,49,0,85,24,1,1,1,1,1,1,1,1,Electronic
2019-02-23,Saturday,night,1,sleeping,1,0,peaceful,13.3,112,0,0,0,0,26,0,0,0,1,1,1,0,0,Electronic
2019-02-24,Sunday,morning,1,out,0,0,energetic,13.3,407,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-24,Sunday,afternoon,1,at_home,1,0,happy,20.2,659,0,45,0,83,0,1,1,1,0,1,1,1,1,Pop
2019-02-24,Sunday,evening,1,at_home,1,0,stressed,17.9,240,0,47,0,0,23,1,0,0,0,1,1,1,0,Rock
2019-02-24,Sunday,night,1,sleeping,1,0,peaceful,10.8,90,7,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2019-02-25,Monday,morning,0,at_work,0,0,energetic,16.8,360,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-25,Monday,afternoon,0,at_home,1,0,energetic,22.4,554,0,0,0,70,0,0,1,1,0,1,1,0,1,Ambient
2019-02-25,Monday,evening,0,at_home,1,0,tired,18.9,105,0,54,0,0,26,1,0,1,0,1,1,1,0,Hip Hop
2019-02-25,Monday,night,0,out,0,0,energetic,10.3,63,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-26,Tuesday,morning,0,at_work,0,0,focused,16.7,429,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-26,Tuesday,afternoon,0,at_work,0,0,energetic,22.8,689,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-26,Tuesday,evening,0,sleeping,1,0,peaceful,13.7,183,4,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2019-02-26,Tuesday,night,0,sleeping,1,0,peaceful,12.8,53,7,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2019-02-27,Wednesday,morning,0,sleeping,1,0,peaceful,13.1,412,0,0,0,0,26,0,0,0,1,1,1,0,0,Country
2019-02-27,Wednesday,afternoon,0,out,0,0,stressed,18.4,467,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-27,Wednesday,evening,0,out,0,0,happy,17.1,259,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-27,Wednesday,night,0,out,0,0,calm,11.2,101,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-28,Thursday,morning,0,getting_ready,1,0,tired,16.2,282,74,0,0,80,26,0,0,0,1,1,1,0,0,Jazz
2019-02-28,Thursday,afternoon,0,at_work,0,0,energetic,21.0,721,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-28,Thursday,evening,0,out,0,0,calm,14.4,299,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-02-28,Thursday,night,0,sleeping,1,0,peaceful,10.9,95,8,0,0,0,24,0,0,0,1,1,1,0,0,Jazz
2019-03-01,Friday,morning,0,at_work,0,0,focused,20.7,492,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-01,Friday,afternoon,0,at_work,0,0,focused,24.5,624,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-01,Friday,evening,0,sleeping,1,0,peaceful,25.5,269,3,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2019-03-01,Friday,night,0,awake,0,0,tired,21.0,65,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-02,Saturday,morning,1,sleeping,1,0,peaceful,20.0,439,3,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2019-03-02,Saturday,afternoon,1,out,0,0,calm,27.7,776,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-02,Saturday,evening,1,out,0,0,tired,21.4,294,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-02,Saturday,night,1,sleeping,1,0,peaceful,17.5,123,3,0,0,0,26,0,0,0,1,1,1,0,0,Ambient
2019-03-03,Sunday,morning,1,at_home,1,0,energetic,22.2,412,0,0,0,87,0,0,1,1,0,1,1,0,1,Country
2019-03-03,Sunday,afternoon,1,at_home,1,0,energetic,26.2,775,0,0,0,96,21,0,1,0,0,1,1,0,1,Jazz
2019-03-03,Sunday,evening,1,at_home,1,0,stressed,22.9,245,0,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2019-03-03,Sunday,night,1,sleeping,1,0,peaceful,18.1,53,10,0,0,0,26,0,0,0,1,1,1,0,0,Ambient
2019-03-04,Monday,morning,0,at_work,0,0,energetic,23.9,432,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-04,Monday,afternoon,0,at_work,0,0,stressed,25.3,450,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-04,Monday,evening,0,at_home,1,0,energetic,20.9,181,0,0,0,0,0,0,1,0,1,1,1,0,1,Country
2019-03-04,Monday,night,0,out,0,0,happy,18.7,131,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-05,Tuesday,morning,1,at_home,1,0,happy,20.5,390,0,0,85,98,0,0,1,1,0,1,1,0,1,Electronic
2019-03-05,Tuesday,afternoon,1,out,0,0,energetic,24.9,542,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-05,Tuesday,evening,1,out,0,0,tired,20.2,234,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-05,Tuesday,night,1,sleeping,1,0,peaceful,20.5,134,8,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2019-03-06,Wednesday,morning,0,getting_ready,1,0,happy,24.2,256,67,0,0,71,0,0,1,1,0,1,1,0,1,Classical
2019-03-06,Wednesday,afternoon,0,at_work,0,0,stressed,24.0,689,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-06,Wednesday,evening,0,at_home,1,0,energetic,21.5,127,0,51,0,0,0,1,1,0,0,1,1,1,1,Ambient
2019-03-06,Wednesday,night,0,sleeping,1,0,peaceful,17.2,83,0,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2019-03-07,Thursday,morning,0,at_work,0,0,energetic,23.2,318,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-07,Thursday,afternoon,0,at_work,0,0,tired,28.3,631,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-07,Thursday,evening,0,sleeping,1,0,peaceful,22.0,181,9,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2019-03-07,Thursday,night,0,sleeping,1,0,peaceful,18.1,143,6,0,0,0,24,0,0,0,1,1,1,0,0,Jazz
2019-03-08,Friday,morning,0,at_work,0,0,tired,21.5,366,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-08,Friday,afternoon,0,at_work,0,0,energetic,24.3,629,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-08,Friday,evening,0,at_home,1,0,energetic,22.3,260,0,51,0,87,0,1,1,0,0,1,1,1,1,Country
2019-03-08,Friday,night,0,sleeping,1,0,peaceful,19.0,127,8,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2019-03-09,Saturday,morning,1,at_home,1,0,energetic,21.0,449,0,0,84,0,0,0,1,0,1,1,1,0,1,Ambient
2019-03-09,Saturday,afternoon,1,at_home,1,0,stressed,24.1,676,0,0,0,86,0,0,0,0,0,1,1,0,0,Jazz
2019-03-09,Saturday,evening,1,at_home,1,0,happy,24.0,118,0,60,75,0,0,1,1,0,1,1,1,1,1,Hip Hop
2019-03-09,Saturday,night,1,sleeping,1,0,peaceful,19.0,53,9,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2019-03-10,Sunday,morning,1,at_home,1,0,tired,22.9,216,0,0,63,0,0,0,0,1,0,1,1,0,0,Country
2019-03-10,Sunday,afternoon,1,at_home,1,0,energetic,26.3,776,0,35,0,0,21,1,1,0,0,1,1,1,1,Electronic
2019-03-10,Sunday,evening,1,out,0,0,stressed,20.8,291,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-10,Sunday,night,1,sleeping,1,0,peaceful,19.8,114,5,0,0,0,24,0,0,0,1,1,1,0,0,Classical
2019-03-11,Monday,morning,1,at_home,1,0,stressed,22.1,205,0,0,0,77,0,0,0,1,0,1,1,0,0,Rock
2019-03-11,Monday,afternoon,1,out,0,0,tired,29.5,658,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-11,Monday,evening,1,at_home,1,0,calm,25.5,202,0,0,0,84,0,0,0,0,0,1,1,0,0,Hip Hop
2019-03-11,Monday,night,1,awake,0,0,calm,18.6,122,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-12,Tuesday,morning,0,sleeping,1,0,peaceful,20.2,396,7,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2019-03-12,Tuesday,afternoon,0,at_home,1,0,happy,28.8,708,0,44,0,0,21,1,1,0,0,1,1,1,1,Classical
2019-03-12,Tuesday,evening,0,out,0,0,energetic,23.6,268,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-12,Tuesday,night,0,sleeping,1,0,peaceful,21.3,78,6,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2019-03-13,Wednesday,morning,0,at_work,0,0,tired,23.1,422,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-13,Wednesday,afternoon,0,at_work,0,0,energetic,26.5,636,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-13,Wednesday,evening,0,out,0,0,tired,23.1,243,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-13,Wednesday,night,0,sleeping,1,0,peaceful,17.1,88,3,0,0,0,23,0,0,0,1,1,1,0,0,Classical
2019-03-14,Thursday,morning,0,at_work,0,0,tired,22.5,402,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-14,Thursday,afternoon,0,at_work,0,0,focused,24.9,731,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-14,Thursday,evening,0,out,0,0,stressed,24.5,202,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-14,Thursday,night,0,sleeping,1,0,peaceful,17.8,148,9,0,0,0,24,0,0,0,1,1,1,0,0,Classical
2019-03-15,Friday,morning,0,at_work,0,0,tired,20.7,301,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-15,Friday,afternoon,0,at_work,0,0,tired,26.3,795,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-15,Friday,evening,0,out,0,0,calm,25.3,179,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-15,Friday,night,0,sleeping,1,0,peaceful,18.8,97,0,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2019-03-16,Saturday,morning,1,at_home,1,0,energetic,22.0,276,0,0,0,82,0,0,0,1,0,1,1,0,0,Electronic
2019-03-16,Saturday,afternoon,1,out,0,0,happy,29.5,660,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-16,Saturday,evening,1,at_home,1,0,energetic,21.0,222,0,0,0,0,0,0,1,0,0,1,1,0,1,Hip Hop
2019-03-16,Saturday,night,1,awake,0,0,calm,17.0,83,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-17,Sunday,morning,1,at_home,1,0,tired,19.8,425,0,0,0,90,24,0,0,1,0,1,1,0,0,Electronic
2019-03-17,Sunday,afternoon,1,at_home,1,0,calm,26.8,408,0,30,0,82,23,1,0,0,0,1,1,1,0,Country
2019-03-17,Sunday,evening,1,out,0,0,tired,21.1,208,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-17,Sunday,night,1,sleeping,1,0,peaceful,18.6,123,0,0,0,0,26,0,0,0,1,1,1,0,0,Pop
2019-03-18,Monday,morning,0,getting_ready,1,0,happy,23.7,390,96,0,0,92,0,0,1,1,0,1,1,0,1,Ambient
2019-03-18,Monday,afternoon,0,at_work,0,0,focused,25.9,785,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-18,Monday,evening,0,at_home,1,0,happy,21.8,209,0,58,0,0,0,1,0,0,1,1,1,1,0,Country
2019-03-18,Monday,night,0,out,0,0,tired,20.0,79,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-19,Tuesday,morning,0,at_work,0,0,focused,19.7,495,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-19,Tuesday,afternoon,0,at_work,0,0,tired,29.0,561,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-19,Tuesday,evening,0,sleeping,1,0,peaceful,21.3,174,7,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-03-19,Tuesday,night,0,sleeping,1,0,peaceful,21.7,57,3,0,0,0,0,0,0,0,1,1,1,0,0,Country
2019-03-20,Wednesday,morning,0,at_work,0,0,tired,22.7,262,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-20,Wednesday,afternoon,0,at_home,1,0,calm,26.8,580,0,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2019-03-20,Wednesday,evening,0,at_home,1,1,calm,21.6,245,0,53,0,75,0,1,0,0,0,1,1,1,0,Country
2019-03-20,Wednesday,night,0,sleeping,1,0,peaceful,21.0,62,2,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-03-21,Thursday,morning,0,at_work,0,0,focused,24.1,427,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-21,Thursday,afternoon,0,out,0,0,calm,29.5,704,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-21,Thursday,evening,0,at_home,1,1,happy,22.7,121,0,54,0,0,0,1,1,0,1,1,1,1,1,Ambient
2019-03-21,Thursday,night,0,sleeping,1,0,peaceful,20.0,118,6,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2019-03-22,Friday,morning,0,at_work,0,0,focused,21.8,381,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-22,Friday,afternoon,0,at_work,0,0,tired,28.4,400,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-22,Friday,evening,0,sleeping,1,0,peaceful,21.0,286,7,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-03-22,Friday,night,0,sleeping,1,0,peaceful,21.3,50,7,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-03-23,Saturday,morning,1,out,0,0,tired,23.0,243,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-23,Saturday,afternoon,1,out,0,0,stressed,28.6,567,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-23,Saturday,evening,1,at_home,1,0,stressed,24.4,213,0,0,99,80,0,0,0,0,0,1,1,0,0,Rock
2019-03-23,Saturday,night,1,sleeping,1,0,peaceful,19.9,50,2,0,0,0,23,0,0,0,1,1,1,0,0,Classical
2019-03-24,Sunday,morning,1,at_home,1,1,tired,19.5,359,0,0,0,0,25,0,0,1,0,1,1,0,0,Jazz
2019-03-24,Sunday,afternoon,1,at_home,1,0,calm,26.1,670,0,0,66,73,23,0,1,0,1,1,1,0,1,Jazz
2019-03-24,Sunday,evening,1,out,0,0,energetic,20.5,214,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-24,Sunday,night,1,awake,0,0,stressed,19.3,126,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-25,Monday,morning,0,at_work,0,0,energetic,23.0,300,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-25,Monday,afternoon,0,at_work,0,0,stressed,28.4,763,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-25,Monday,evening,0,out,0,0,calm,22.6,249,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-25,Monday,night,0,sleeping,1,0,peaceful,20.1,101,2,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2019-03-26,Tuesday,morning,0,getting_ready,1,1,tired,22.2,376,70,0,0,0,0,0,0,1,0,1,1,0,0,Jazz
2019-03-26,Tuesday,afternoon,0,at_work,0,0,tired,28.5,427,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-26,Tuesday,evening,0,at_home,1,0,stressed,22.4,232,0,37,0,0,0,1,0,0,1,1,1,1,0,Classical
2019-03-26,Tuesday,night,0,sleeping,1,0,peaceful,19.0,63,8,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2019-03-27,Wednesday,morning,0,at_work,0,0,energetic,19.3,360,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-27,Wednesday,afternoon,0,at_work,0,0,tired,28.5,474,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-27,Wednesday,evening,0,sleeping,1,0,peaceful,24.1,100,6,0,0,0,0,0,0,0,1,1,1,0,0,Country
2019-03-27,Wednesday,night,0,sleeping,1,0,peaceful,19.9,147,7,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2019-03-28,Thursday,morning,1,at_home,1,0,tired,23.6,381,0,0,0,99,0,0,0,1,0,1,1,0,0,Electronic
2019-03-28,Thursday,afternoon,1,at_home,1,1,stressed,28.3,591,0,42,0,0,20,1,0,0,0,1,1,1,0,Ambient
2019-03-28,Thursday,evening,1,at_home,1,0,happy,22.7,184,0,0,0,0,0,0,0,0,0,1,1,0,0,Ambient
2019-03-28,Thursday,night,1,sleeping,1,0,peaceful,21.7,119,2,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-03-29,Friday,morning,0,at_work,0,0,energetic,23.2,227,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-29,Friday,afternoon,0,at_work,0,0,energetic,28.2,648,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-29,Friday,evening,0,at_home,1,1,tired,22.5,254,0,32,0,72,0,1,0,0,1,1,1,1,0,Jazz
2019-03-29,Friday,night,0,sleeping,1,0,peaceful,17.6,123,7,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2019-03-30,Saturday,morning,1,at_home,1,0,calm,22.0,440,0,0,0,90,0,0,0,0,0,1,1,0,0,Hip Hop
2019-03-30,Saturday,afternoon,1,out,0,0,calm,27.5,551,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-30,Saturday,evening,1,at_home,1,1,tired,24.6,261,0,34,0,0,0,1,0,0,0,1,1,1,0,Hip Hop
2019-03-30,Saturday,night,1,awake,0,0,calm,20.5,60,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-31,Sunday,morning,1,at_home,1,0,calm,20.1,213,0,0,73,85,0,0,1,1,1,1,1,0,1,Rock
2019-03-31,Sunday,afternoon,1,out,0,0,calm,28.2,701,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-03-31,Sunday,evening,1,at_home,1,0,stressed,21.1,223,0,39,0,0,0,1,0,0,0,1,1,1,0,Hip Hop
2019-03-31,Sunday,night,1,sleeping,1,0,peaceful,20.6,102,6,0,0,0,0,0,0,0,1,1,1,0,0,Country
2019-04-01,Monday,morning,0,at_work,0,0,tired,24.7,436,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-01,Monday,afternoon,0,at_home,1,0,stressed,26.8,548,0,0,0,0,22,0,0,0,0,1,1,0,0,Jazz
2019-04-01,Monday,evening,0,sleeping,1,0,peaceful,22.9,201,3,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2019-04-01,Monday,night,0,awake,0,0,tired,19.4,50,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-02,Tuesday,morning,0,at_work,0,0,stressed,20.0,386,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-02,Tuesday,afternoon,0,at_work,0,0,tired,29.1,785,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-02,Tuesday,evening,0,out,0,0,calm,24.3,253,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-02,Tuesday,night,0,sleeping,1,0,peaceful,20.4,62,8,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2019-04-03,Wednesday,morning,0,getting_ready,1,0,calm,21.1,485,63,0,0,81,0,0,0,1,0,1,1,0,0,Ambient
2019-04-03,Wednesday,afternoon,0,at_work,0,0,stressed,26.7,440,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-03,Wednesday,evening,0,at_home,1,0,calm,20.1,280,0,0,0,0,0,0,1,0,1,1,1,0,1,Pop
2019-04-03,Wednesday,night,0,awake,0,0,stressed,18.4,132,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-04,Thursday,morning,0,getting_ready,1,0,energetic,24.5,458,65,0,0,85,0,0,1,1,0,1,1,0,1,Electronic
2019-04-04,Thursday,afternoon,0,at_work,0,0,energetic,26.5,446,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-04,Thursday,evening,0,at_home,1,0,tired,21.5,268,0,37,79,0,0,1,0,0,0,1,1,1,0,Pop
2019-04-04,Thursday,night,0,sleeping,1,0,peaceful,19.9,64,3,0,0,0,24,0,0,0,1,1,1,0,0,Rock
2019-04-05,Friday,morning,0,at_work,0,0,tired,24.0,260,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-05,Friday,afternoon,0,at_work,0,0,stressed,27.4,609,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-05,Friday,evening,0,at_home,1,0,happy,22.7,263,0,31,0,72,0,1,1,0,0,1,1,1,1,Country
2019-04-05,Friday,night,0,sleeping,1,0,peaceful,19.0,88,5,0,0,0,24,0,0,0,1,1,1,0,0,Ambient
2019-04-06,Saturday,morning,1,at_home,1,1,happy,23.8,387,0,0,0,0,0,0,1,1,0,1,1,0,1,Hip Hop
2019-04-06,Saturday,afternoon,1,out,0,0,tired,27.6,753,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-06,Saturday,evening,1,at_home,1,0,calm,21.5,284,0,49,0,76,0,1,0,0,0,1,1,1,0,Hip Hop
2019-04-06,Saturday,night,1,sleeping,1,0,peaceful,21.8,120,7,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-04-07,Sunday,morning,1,at_home,1,1,happy,24.4,213,0,0,72,74,0,0,1,1,0,1,1,0,1,Ambient
2019-04-07,Sunday,afternoon,1,sleeping,1,0,peaceful,29.5,431,4,0,0,0,23,0,0,0,1,1,1,0,0,Rock
2019-04-07,Sunday,evening,1,at_home,1,1,stressed,23.5,183,0,0,99,0,0,0,0,0,0,1,1,0,0,Pop
2019-04-07,Sunday,night,1,sleeping,1,0,peaceful,19.7,89,4,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2019-04-08,Monday,morning,0,at_work,0,0,stressed,20.4,354,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-08,Monday,afternoon,0,at_work,0,0,energetic,27.2,403,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-08,Monday,evening,0,out,0,0,energetic,23.5,271,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-08,Monday,night,0,sleeping,1,0,peaceful,17.4,83,8,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2019-04-09,Tuesday,morning,0,getting_ready,1,0,energetic,22.1,498,81,0,0,73,0,0,1,1,1,1,1,0,1,Pop
2019-04-09,Tuesday,afternoon,0,at_work,0,0,stressed,25.0,753,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-09,Tuesday,evening,0,at_home,1,0,energetic,25.0,229,0,33,79,86,0,1,1,0,1,1,1,1,1,Pop
2019-04-09,Tuesday,night,0,sleeping,1,0,peaceful,18.8,134,3,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2019-04-10,Wednesday,morning,0,at_work,0,0,stressed,19.4,450,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-10,Wednesday,afternoon,0,at_work,0,0,stressed,25.5,764,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-10,Wednesday,evening,0,at_home,1,0,energetic,21.4,171,0,46,63,0,0,1,1,0,1,1,1,1,1,Pop
2019-04-10,Wednesday,night,0,sleeping,1,0,peaceful,18.7,137,4,0,0,0,24,0,0,0,1,1,1,0,0,Ambient
2019-04-11,Thursday,morning,0,at_work,0,0,focused,23.2,280,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-11,Thursday,afternoon,0,at_work,0,0,tired,27.2,613,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-11,Thursday,evening,0,sleeping,1,0,peaceful,22.2,259,5,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2019-04-11,Thursday,night,0,sleeping,1,0,peaceful,17.7,52,1,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2019-04-12,Friday,morning,0,at_work,0,0,focused,19.8,216,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-12,Friday,afternoon,0,at_work,0,0,tired,28.1,518,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-12,Friday,evening,0,at_home,1,0,energetic,21.1,197,0,51,0,78,0,1,0,0,0,1,1,1,0,Ambient
2019-04-12,Friday,night,0,awake,0,0,happy,18.2,149,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-13,Saturday,morning,1,at_home,1,1,stressed,24.3,345,0,0,0,74,0,0,0,0,1,1,1,0,0,Ambient
2019-04-13,Saturday,afternoon,1,at_home,1,0,calm,25.6,730,0,0,87,98,0,0,0,0,0,1,1,0,0,Ambient
2019-04-13,Saturday,evening,1,at_home,1,0,happy,20.1,194,0,0,89,0,0,0,0,0,0,1,1,0,0,Jazz
2019-04-13,Saturday,night,1,sleeping,1,0,peaceful,20.9,65,8,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2019-04-14,Sunday,morning,1,at_home,1,0,energetic,21.6,465,0,0,0,0,0,0,1,1,0,1,1,0,1,Ambient
2019-04-14,Sunday,afternoon,1,at_home,1,1,stressed,26.3,769,0,0,0,0,22,0,0,0,1,1,1,0,0,Rock
2019-04-14,Sunday,evening,1,at_home,1,0,tired,20.4,288,0,0,0,98,0,0,0,0,1,1,1,0,0,Jazz
2019-04-14,Sunday,night,1,sleeping,1,0,peaceful,21.0,126,3,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2019-04-15,Monday,morning,0,at_work,0,0,energetic,19.5,440,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-15,Monday,afternoon,0,at_work,0,0,stressed,26.1,785,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-15,Monday,evening,0,at_home,1,0,tired,25.9,126,0,31,74,96,0,1,0,0,0,1,1,1,0,Hip Hop
2019-04-15,Monday,night,0,out,0,0,stressed,20.4,128,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-16,Tuesday,morning,0,at_work,0,0,tired,19.1,399,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2019-04-16,Tuesday,afternoon,0,at_work,0,0,focused,27.5,412,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
